"Country","Sex","Cause","Year","Value"
"Australia","Total","Endocrine, nutritional and metabolic diseases",1971,34.2
"Australia","Total","Endocrine, nutritional and metabolic diseases",1970,35.6
"Australia","Total","Endocrine, nutritional and metabolic diseases",1969,33.7
"Australia","Total","Endocrine, nutritional and metabolic diseases",1968,37.3
"Australia","Total","Endocrine, nutritional and metabolic diseases",1967,38.3
"Australia","Total","Endocrine, nutritional and metabolic diseases",1966,40.6
"Australia","Total","Endocrine, nutritional and metabolic diseases",1965,37.2
"Australia","Total","Endocrine, nutritional and metabolic diseases",1964,37.9
"Australia","Total","Endocrine, nutritional and metabolic diseases",1963,34
"Australia","Total","Endocrine, nutritional and metabolic diseases",1962,34.1
"Australia","Total","Endocrine, nutritional and metabolic diseases",1961,34.7
"Australia","Total","Endocrine, nutritional and metabolic diseases",1960,33.6
"Australia","Total","Endocrine, nutritional and metabolic diseases",2022,32.2
"Australia","Total","Endocrine, nutritional and metabolic diseases",2021,30.4
"Australia","Total","Endocrine, nutritional and metabolic diseases",2020,29.2
"Australia","Total","Endocrine, nutritional and metabolic diseases",2019,29.3
"Australia","Total","Endocrine, nutritional and metabolic diseases",2018,28
"Australia","Total","Endocrine, nutritional and metabolic diseases",2017,29.6
"Australia","Total","Endocrine, nutritional and metabolic diseases",2016,30
"Australia","Total","Endocrine, nutritional and metabolic diseases",2015,30.4
"Australia","Total","Endocrine, nutritional and metabolic diseases",2014,29
"Australia","Total","Endocrine, nutritional and metabolic diseases",2013,29.3
"Australia","Total","Endocrine, nutritional and metabolic diseases",2012,29.9
"Australia","Total","Endocrine, nutritional and metabolic diseases",2011,30.9
"Australia","Total","Endocrine, nutritional and metabolic diseases",2010,29.5
"Australia","Total","Endocrine, nutritional and metabolic diseases",2009,31.4
"Australia","Total","Endocrine, nutritional and metabolic diseases",2008,32.4
"Australia","Total","Endocrine, nutritional and metabolic diseases",2007,30.5
"Australia","Total","Endocrine, nutritional and metabolic diseases",2006,31.2
"Australia","Total","Endocrine, nutritional and metabolic diseases",2004,31.3
"Australia","Total","Endocrine, nutritional and metabolic diseases",2003,30.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",2022,37.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",2021,35.7
"Australia","Male","Endocrine, nutritional and metabolic diseases",2020,34.9
"Australia","Male","Endocrine, nutritional and metabolic diseases",2019,35
"Australia","Male","Endocrine, nutritional and metabolic diseases",2018,33.3
"Australia","Male","Endocrine, nutritional and metabolic diseases",2017,34.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",2016,35.6
"Australia","Male","Endocrine, nutritional and metabolic diseases",2015,35.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",2014,33.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",2013,34.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",2012,34.8
"Australia","Male","Endocrine, nutritional and metabolic diseases",2011,35.8
"Australia","Male","Endocrine, nutritional and metabolic diseases",2010,33.9
"Australia","Male","Endocrine, nutritional and metabolic diseases",2009,36
"Australia","Male","Endocrine, nutritional and metabolic diseases",2008,37.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",2007,35.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",2006,36.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",2004,37.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",2003,37.2
"Australia","Male","Endocrine, nutritional and metabolic diseases",2002,36.6
"Australia","Male","Endocrine, nutritional and metabolic diseases",2001,35.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",2000,34.9
"Australia","Male","Endocrine, nutritional and metabolic diseases",1999,33.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",1998,34.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",1997,35.9
"Australia","Male","Endocrine, nutritional and metabolic diseases",1996,41.7
"Australia","Male","Endocrine, nutritional and metabolic diseases",1995,38.6
"Australia","Male","Endocrine, nutritional and metabolic diseases",1994,41
"Australia","Male","Endocrine, nutritional and metabolic diseases",1993,39.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",1992,36.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",1991,35.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",1990,34.7
"Australia","Male","Endocrine, nutritional and metabolic diseases",1989,33
"Australia","Male","Endocrine, nutritional and metabolic diseases",1988,30.3
"Australia","Male","Endocrine, nutritional and metabolic diseases",1987,32.6
"Australia","Male","Endocrine, nutritional and metabolic diseases",1986,30.2
"Australia","Male","Endocrine, nutritional and metabolic diseases",1985,29.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",1984,31.8
"Australia","Male","Endocrine, nutritional and metabolic diseases",1983,28.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",1982,28
"Australia","Male","Endocrine, nutritional and metabolic diseases",1981,27.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",1980,26.7
"Australia","Male","Endocrine, nutritional and metabolic diseases",1979,26.5
"Australia","Male","Endocrine, nutritional and metabolic diseases",1978,30.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",1977,28.2
"Australia","Male","Endocrine, nutritional and metabolic diseases",1976,30.6
"Australia","Male","Endocrine, nutritional and metabolic diseases",1975,31.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",1974,36.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",1973,35.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",1972,35.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",1971,34.4
"Australia","Male","Endocrine, nutritional and metabolic diseases",1970,34.9
"Australia","Male","Endocrine, nutritional and metabolic diseases",1969,35.2
"Australia","Male","Endocrine, nutritional and metabolic diseases",1968,38.8
"Australia","Male","Endocrine, nutritional and metabolic diseases",1967,39
"Australia","Male","Endocrine, nutritional and metabolic diseases",1966,41.2
"Australia","Male","Endocrine, nutritional and metabolic diseases",1965,37.2
"Australia","Male","Endocrine, nutritional and metabolic diseases",1964,37.2
"Australia","Male","Endocrine, nutritional and metabolic diseases",1963,32.7
"Australia","Male","Endocrine, nutritional and metabolic diseases",1962,33.1
"Australia","Male","Endocrine, nutritional and metabolic diseases",1961,32.9
"Australia","Male","Endocrine, nutritional and metabolic diseases",1960,32.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1994,26.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",1993,24.4
"Australia","Female","Endocrine, nutritional and metabolic diseases",1992,24.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",1991,23.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",1990,22.4
"Australia","Female","Endocrine, nutritional and metabolic diseases",1989,23.8
"Australia","Female","Endocrine, nutritional and metabolic diseases",1988,22.9
"Australia","Female","Endocrine, nutritional and metabolic diseases",1987,23.2
"Australia","Female","Endocrine, nutritional and metabolic diseases",1986,22.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1985,25
"Australia","Female","Endocrine, nutritional and metabolic diseases",1984,23.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1983,21.5
"Australia","Female","Endocrine, nutritional and metabolic diseases",1982,22.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",1981,24.2
"Australia","Female","Endocrine, nutritional and metabolic diseases",1980,24.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1979,22.2
"Australia","Female","Endocrine, nutritional and metabolic diseases",1978,25.2
"Australia","Female","Endocrine, nutritional and metabolic diseases",1977,24.5
"Australia","Female","Endocrine, nutritional and metabolic diseases",1976,26.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1975,26.9
"Australia","Female","Endocrine, nutritional and metabolic diseases",1974,33
"Australia","Female","Endocrine, nutritional and metabolic diseases",1973,30.1
"Australia","Female","Endocrine, nutritional and metabolic diseases",1972,32.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",1971,33.8
"Australia","Female","Endocrine, nutritional and metabolic diseases",1970,35.9
"Australia","Female","Endocrine, nutritional and metabolic diseases",1969,32.8
"Australia","Female","Endocrine, nutritional and metabolic diseases",1968,35.9
"Australia","Female","Endocrine, nutritional and metabolic diseases",1967,37.4
"Australia","Female","Endocrine, nutritional and metabolic diseases",1966,40
"Australia","Female","Endocrine, nutritional and metabolic diseases",1965,37.1
"Australia","Female","Endocrine, nutritional and metabolic diseases",1964,38.2
"Australia","Female","Endocrine, nutritional and metabolic diseases",1963,34.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1962,34.8
"Australia","Female","Endocrine, nutritional and metabolic diseases",1961,36
"Australia","Female","Endocrine, nutritional and metabolic diseases",1960,34.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",2022,27.6
"Australia","Female","Endocrine, nutritional and metabolic diseases",2021,25.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",2020,24.1
"Australia","Female","Endocrine, nutritional and metabolic diseases",2019,24.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",2018,23.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",2017,25.3
"Australia","Female","Endocrine, nutritional and metabolic diseases",2016,25
"Australia","Female","Endocrine, nutritional and metabolic diseases",2015,26
"Australia","Female","Endocrine, nutritional and metabolic diseases",2014,25.1
"Australia","Female","Endocrine, nutritional and metabolic diseases",2013,25
"Australia","Female","Endocrine, nutritional and metabolic diseases",2012,25.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",2011,26.8
"Australia","Female","Endocrine, nutritional and metabolic diseases",2010,25.8
"Australia","Female","Endocrine, nutritional and metabolic diseases",2009,27.5
"Australia","Female","Endocrine, nutritional and metabolic diseases",2008,27.9
"Australia","Female","Endocrine, nutritional and metabolic diseases",2007,26.4
"Australia","Female","Endocrine, nutritional and metabolic diseases",2006,27
"Australia","Female","Endocrine, nutritional and metabolic diseases",2004,26.6
"Australia","Female","Endocrine, nutritional and metabolic diseases",2003,24.6
"Australia","Female","Endocrine, nutritional and metabolic diseases",2002,24.8
"Australia","Female","Endocrine, nutritional and metabolic diseases",2001,24
"Australia","Female","Endocrine, nutritional and metabolic diseases",2000,24
"Australia","Female","Endocrine, nutritional and metabolic diseases",1999,25.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1998,24.5
"Australia","Female","Endocrine, nutritional and metabolic diseases",1997,25.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1996,25.7
"Australia","Female","Endocrine, nutritional and metabolic diseases",1995,24.9
"Austria","Male","Endocrine, nutritional and metabolic diseases",2021,50
"Austria","Male","Endocrine, nutritional and metabolic diseases",2020,42.6
"Austria","Male","Endocrine, nutritional and metabolic diseases",2019,39.2
"Austria","Male","Endocrine, nutritional and metabolic diseases",2018,44.5
"Austria","Male","Endocrine, nutritional and metabolic diseases",2017,45.3
"Austria","Male","Endocrine, nutritional and metabolic diseases",2016,49.1
"Austria","Male","Endocrine, nutritional and metabolic diseases",2015,49.6
"Austria","Male","Endocrine, nutritional and metabolic diseases",2014,47.2
"Austria","Male","Endocrine, nutritional and metabolic diseases",2013,45.2
"Austria","Male","Endocrine, nutritional and metabolic diseases",2012,48.9
"Austria","Male","Endocrine, nutritional and metabolic diseases",2011,48.2
"Austria","Male","Endocrine, nutritional and metabolic diseases",2010,51.5
"Austria","Male","Endocrine, nutritional and metabolic diseases",2009,55.4
"Austria","Male","Endocrine, nutritional and metabolic diseases",2008,56.6
"Austria","Male","Endocrine, nutritional and metabolic diseases",2007,53.8
"Austria","Male","Endocrine, nutritional and metabolic diseases",2006,59.9
"Austria","Male","Endocrine, nutritional and metabolic diseases",2005,64.4
"Austria","Male","Endocrine, nutritional and metabolic diseases",2004,64.2
"Austria","Male","Endocrine, nutritional and metabolic diseases",2003,51.8
"Austria","Male","Endocrine, nutritional and metabolic diseases",2002,34.9
"Austria","Male","Endocrine, nutritional and metabolic diseases",2001,23.1
"Austria","Male","Endocrine, nutritional and metabolic diseases",2000,22.6
"Austria","Male","Endocrine, nutritional and metabolic diseases",1999,22.8
"Austria","Male","Endocrine, nutritional and metabolic diseases",1998,22.9
"Austria","Male","Endocrine, nutritional and metabolic diseases",1997,27.4
"Austria","Male","Endocrine, nutritional and metabolic diseases",1996,27.9
"Austria","Male","Endocrine, nutritional and metabolic diseases",1995,31.1
"Austria","Male","Endocrine, nutritional and metabolic diseases",1994,27.3
"Austria","Male","Endocrine, nutritional and metabolic diseases",1993,29
"Austria","Male","Endocrine, nutritional and metabolic diseases",1992,28.5
"Austria","Male","Endocrine, nutritional and metabolic diseases",1991,30.8
"Austria","Male","Endocrine, nutritional and metabolic diseases",1990,32.4
"Austria","Male","Endocrine, nutritional and metabolic diseases",1989,28
"Austria","Male","Endocrine, nutritional and metabolic diseases",1988,22.2
"Austria","Male","Endocrine, nutritional and metabolic diseases",1987,23.1
"Austria","Male","Endocrine, nutritional and metabolic diseases",1986,23.3
"Austria","Male","Endocrine, nutritional and metabolic diseases",1985,22
"Austria","Male","Endocrine, nutritional and metabolic diseases",1984,17.3
"Austria","Male","Endocrine, nutritional and metabolic diseases",1983,18.6
"Austria","Male","Endocrine, nutritional and metabolic diseases",1982,18.2
"Austria","Male","Endocrine, nutritional and metabolic diseases",1981,20
"Austria","Male","Endocrine, nutritional and metabolic diseases",1980,17.5
"Austria","Male","Endocrine, nutritional and metabolic diseases",1979,20.4
"Austria","Male","Endocrine, nutritional and metabolic diseases",1978,20.8
"Austria","Male","Endocrine, nutritional and metabolic diseases",1977,19.7
"Austria","Male","Endocrine, nutritional and metabolic diseases",1976,17.8
"Austria","Male","Endocrine, nutritional and metabolic diseases",1975,19.9
"Austria","Male","Endocrine, nutritional and metabolic diseases",1974,19.1
"Austria","Male","Endocrine, nutritional and metabolic diseases",1973,19.5
"Austria","Male","Endocrine, nutritional and metabolic diseases",1972,22.4
"Austria","Male","Endocrine, nutritional and metabolic diseases",1971,21.9
"Austria","Male","Endocrine, nutritional and metabolic diseases",1970,24.2
"Austria","Male","Endocrine, nutritional and metabolic diseases",1969,22.7
"Austria","Male","Endocrine, nutritional and metabolic diseases",1968,29.3
"Austria","Male","Endocrine, nutritional and metabolic diseases",1967,28.3
"Austria","Male","Endocrine, nutritional and metabolic diseases",1966,24.3
"Austria","Male","Endocrine, nutritional and metabolic diseases",1965,25.4
"Austria","Male","Endocrine, nutritional and metabolic diseases",1964,20.3
"Austria","Male","Endocrine, nutritional and metabolic diseases",1963,16
"Austria","Male","Endocrine, nutritional and metabolic diseases",1962,22.5
"Austria","Male","Endocrine, nutritional and metabolic diseases",1961,18.4
"Austria","Male","Endocrine, nutritional and metabolic diseases",1960,18.8
"Austria","Total","Endocrine, nutritional and metabolic diseases",2003,44.9
"Austria","Total","Endocrine, nutritional and metabolic diseases",2002,30.2
"Austria","Total","Endocrine, nutritional and metabolic diseases",2001,20.9
"Austria","Total","Endocrine, nutritional and metabolic diseases",2000,20.2
"Austria","Total","Endocrine, nutritional and metabolic diseases",1999,21.9
"Austria","Total","Endocrine, nutritional and metabolic diseases",1998,21.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",1997,24.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",1996,25.8
"Austria","Total","Endocrine, nutritional and metabolic diseases",1995,28.5
"Austria","Total","Endocrine, nutritional and metabolic diseases",1994,26.4
"Austria","Total","Endocrine, nutritional and metabolic diseases",1993,26.4
"Austria","Total","Endocrine, nutritional and metabolic diseases",1992,27.5
"Austria","Total","Endocrine, nutritional and metabolic diseases",1991,30.4
"Austria","Total","Endocrine, nutritional and metabolic diseases",1990,32.8
"Austria","Total","Endocrine, nutritional and metabolic diseases",1989,28.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",1988,23.7
"Austria","Total","Endocrine, nutritional and metabolic diseases",1987,24.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",1986,24.3
"Austria","Total","Endocrine, nutritional and metabolic diseases",1985,22.3
"Austria","Total","Endocrine, nutritional and metabolic diseases",1984,19.7
"Austria","Total","Endocrine, nutritional and metabolic diseases",1983,21.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",1982,21.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",1981,22.3
"Austria","Total","Endocrine, nutritional and metabolic diseases",1980,19.7
"Austria","Total","Endocrine, nutritional and metabolic diseases",1979,22.8
"Austria","Total","Endocrine, nutritional and metabolic diseases",1978,23.4
"Austria","Total","Endocrine, nutritional and metabolic diseases",1977,23.5
"Austria","Total","Endocrine, nutritional and metabolic diseases",1976,21
"Austria","Total","Endocrine, nutritional and metabolic diseases",1975,22.6
"Austria","Total","Endocrine, nutritional and metabolic diseases",1974,22.2
"Austria","Total","Endocrine, nutritional and metabolic diseases",1973,22.7
"Austria","Total","Endocrine, nutritional and metabolic diseases",1972,25.5
"Austria","Total","Endocrine, nutritional and metabolic diseases",1971,26.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",1970,28.6
"Austria","Total","Endocrine, nutritional and metabolic diseases",1969,26.2
"Austria","Total","Endocrine, nutritional and metabolic diseases",1968,34.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",1967,31.3
"Austria","Total","Endocrine, nutritional and metabolic diseases",1966,29.8
"Austria","Total","Endocrine, nutritional and metabolic diseases",1965,28.3
"Austria","Total","Endocrine, nutritional and metabolic diseases",1964,23.3
"Austria","Total","Endocrine, nutritional and metabolic diseases",1963,17
"Austria","Total","Endocrine, nutritional and metabolic diseases",1962,21.5
"Austria","Total","Endocrine, nutritional and metabolic diseases",1961,19.5
"Austria","Total","Endocrine, nutritional and metabolic diseases",1960,19.8
"Austria","Total","Endocrine, nutritional and metabolic diseases",2021,42.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",2020,35.5
"Austria","Total","Endocrine, nutritional and metabolic diseases",2019,33.4
"Austria","Total","Endocrine, nutritional and metabolic diseases",2018,37.8
"Austria","Total","Endocrine, nutritional and metabolic diseases",2017,39.7
"Austria","Total","Endocrine, nutritional and metabolic diseases",2016,41
"Austria","Total","Endocrine, nutritional and metabolic diseases",2015,42.6
"Austria","Total","Endocrine, nutritional and metabolic diseases",2014,40.7
"Austria","Total","Endocrine, nutritional and metabolic diseases",2013,40.2
"Austria","Total","Endocrine, nutritional and metabolic diseases",2012,42.8
"Austria","Total","Endocrine, nutritional and metabolic diseases",2011,41.6
"Austria","Total","Endocrine, nutritional and metabolic diseases",2010,44.4
"Austria","Total","Endocrine, nutritional and metabolic diseases",2009,49
"Austria","Total","Endocrine, nutritional and metabolic diseases",2008,51.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",2007,48.1
"Austria","Total","Endocrine, nutritional and metabolic diseases",2006,54.5
"Austria","Total","Endocrine, nutritional and metabolic diseases",2005,56.4
"Austria","Total","Endocrine, nutritional and metabolic diseases",2004,56.1
"Austria","Female","Endocrine, nutritional and metabolic diseases",2021,35.3
"Austria","Female","Endocrine, nutritional and metabolic diseases",2020,29.5
"Austria","Female","Endocrine, nutritional and metabolic diseases",2019,28.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",2018,32.2
"Austria","Female","Endocrine, nutritional and metabolic diseases",2017,34.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",2016,34.4
"Austria","Female","Endocrine, nutritional and metabolic diseases",2015,36.8
"Austria","Female","Endocrine, nutritional and metabolic diseases",2014,35
"Austria","Female","Endocrine, nutritional and metabolic diseases",2013,35.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",2012,36.8
"Austria","Female","Endocrine, nutritional and metabolic diseases",2011,36
"Austria","Female","Endocrine, nutritional and metabolic diseases",2010,37.8
"Austria","Female","Endocrine, nutritional and metabolic diseases",2009,43
"Austria","Female","Endocrine, nutritional and metabolic diseases",2008,45.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",2007,43
"Austria","Female","Endocrine, nutritional and metabolic diseases",2006,48.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",2005,49.5
"Austria","Female","Endocrine, nutritional and metabolic diseases",2004,48.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",2003,38.9
"Austria","Female","Endocrine, nutritional and metabolic diseases",2002,26.2
"Austria","Female","Endocrine, nutritional and metabolic diseases",2001,19
"Austria","Female","Endocrine, nutritional and metabolic diseases",2000,18.1
"Austria","Female","Endocrine, nutritional and metabolic diseases",1999,20.8
"Austria","Female","Endocrine, nutritional and metabolic diseases",1998,19.2
"Austria","Female","Endocrine, nutritional and metabolic diseases",1997,21.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",1996,23.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",1995,25.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",1994,24.5
"Austria","Female","Endocrine, nutritional and metabolic diseases",1993,23.8
"Austria","Female","Endocrine, nutritional and metabolic diseases",1992,25.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",1991,29
"Austria","Female","Endocrine, nutritional and metabolic diseases",1990,31.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",1989,27.1
"Austria","Female","Endocrine, nutritional and metabolic diseases",1988,23.9
"Austria","Female","Endocrine, nutritional and metabolic diseases",1987,23.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",1986,24.2
"Austria","Female","Endocrine, nutritional and metabolic diseases",1985,21.8
"Austria","Female","Endocrine, nutritional and metabolic diseases",1984,20.2
"Austria","Female","Endocrine, nutritional and metabolic diseases",1983,21.9
"Austria","Female","Endocrine, nutritional and metabolic diseases",1982,22.2
"Austria","Female","Endocrine, nutritional and metabolic diseases",1981,23.1
"Austria","Female","Endocrine, nutritional and metabolic diseases",1980,20.3
"Austria","Female","Endocrine, nutritional and metabolic diseases",1979,24
"Austria","Female","Endocrine, nutritional and metabolic diseases",1978,24.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",1977,25
"Austria","Female","Endocrine, nutritional and metabolic diseases",1976,22.2
"Austria","Female","Endocrine, nutritional and metabolic diseases",1975,23.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",1974,23.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",1973,24.1
"Austria","Female","Endocrine, nutritional and metabolic diseases",1972,26.9
"Austria","Female","Endocrine, nutritional and metabolic diseases",1971,28.1
"Austria","Female","Endocrine, nutritional and metabolic diseases",1970,30.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",1969,27.9
"Austria","Female","Endocrine, nutritional and metabolic diseases",1968,36.3
"Austria","Female","Endocrine, nutritional and metabolic diseases",1967,32.9
"Austria","Female","Endocrine, nutritional and metabolic diseases",1966,32.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",1965,29.9
"Austria","Female","Endocrine, nutritional and metabolic diseases",1964,24.7
"Austria","Female","Endocrine, nutritional and metabolic diseases",1963,17.6
"Austria","Female","Endocrine, nutritional and metabolic diseases",1962,20.9
"Austria","Female","Endocrine, nutritional and metabolic diseases",1961,20.1
"Austria","Female","Endocrine, nutritional and metabolic diseases",1960,20.2
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2016,16.9
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2015,19.9
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2014,19.7
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2013,21.2
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2012,22.2
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2011,20
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2010,21.9
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2009,23.6
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2008,23.2
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2007,22.8
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2006,23.4
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2005,25.9
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2004,26.6
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2003,27.8
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2002,25.4
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2001,24.4
"Belgium","Female","Endocrine, nutritional and metabolic diseases",2000,26
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1999,31
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1998,22.2
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1997,25.9
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1996,25.9
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1995,26.7
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1994,25.6
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1993,29
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1992,25.2
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1991,26.4
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1990,28.1
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1989,29.2
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1988,29.2
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1987,31.5
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1986,32.6
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1985,36.1
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1984,36.9
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1983,37.5
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1982,36.4
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1981,41.4
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1980,46.8
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1979,44.7
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1978,66.5
"Belgium","Female","Endocrine, nutritional and metabolic diseases",1977,58
