"Country","Sex","Cause","Year","Value"
"Australia","Total","Diseases of the skin and subcutaneous tissue",1986,1.2
"Australia","Total","Diseases of the skin and subcutaneous tissue",1985,1.1
"Australia","Total","Diseases of the skin and subcutaneous tissue",1984,0.8
"Australia","Total","Diseases of the skin and subcutaneous tissue",1983,0.9
"Australia","Total","Diseases of the skin and subcutaneous tissue",1982,0.8
"Australia","Total","Diseases of the skin and subcutaneous tissue",1981,0.6
"Australia","Total","Diseases of the skin and subcutaneous tissue",1980,0.9
"Australia","Total","Diseases of the skin and subcutaneous tissue",1979,0.5
"Australia","Total","Diseases of the skin and subcutaneous tissue",1978,1.2
"Australia","Total","Diseases of the skin and subcutaneous tissue",1977,1
"Australia","Total","Diseases of the skin and subcutaneous tissue",1976,1.3
"Australia","Total","Diseases of the skin and subcutaneous tissue",1975,1.2
"Australia","Total","Diseases of the skin and subcutaneous tissue",1974,1.1
"Australia","Total","Diseases of the skin and subcutaneous tissue",1973,1
"Australia","Total","Diseases of the skin and subcutaneous tissue",1972,1.1
"Australia","Total","Diseases of the skin and subcutaneous tissue",1971,0.9
"Australia","Total","Diseases of the skin and subcutaneous tissue",1970,1.3
"Australia","Total","Diseases of the skin and subcutaneous tissue",1969,1.3
"Australia","Total","Diseases of the skin and subcutaneous tissue",1968,1
"Australia","Total","Diseases of the skin and subcutaneous tissue",1967,0.5
"Australia","Total","Diseases of the skin and subcutaneous tissue",1966,0.5
"Australia","Total","Diseases of the skin and subcutaneous tissue",1965,0.6
"Australia","Total","Diseases of the skin and subcutaneous tissue",1964,0.9
"Australia","Total","Diseases of the skin and subcutaneous tissue",1963,0.6
"Australia","Total","Diseases of the skin and subcutaneous tissue",1962,0.7
"Australia","Total","Diseases of the skin and subcutaneous tissue",1961,1.1
"Australia","Total","Diseases of the skin and subcutaneous tissue",1960,1
"Australia","Male","Diseases of the skin and subcutaneous tissue",2019,2.5
"Australia","Male","Diseases of the skin and subcutaneous tissue",2018,2.6
"Australia","Male","Diseases of the skin and subcutaneous tissue",2017,2.5
"Australia","Male","Diseases of the skin and subcutaneous tissue",2016,2.4
"Australia","Male","Diseases of the skin and subcutaneous tissue",2015,2.2
"Australia","Male","Diseases of the skin and subcutaneous tissue",2014,2.3
"Australia","Male","Diseases of the skin and subcutaneous tissue",2013,2.2
"Australia","Male","Diseases of the skin and subcutaneous tissue",2012,1.8
"Australia","Male","Diseases of the skin and subcutaneous tissue",2011,2.4
"Australia","Male","Diseases of the skin and subcutaneous tissue",2010,1.9
"Australia","Male","Diseases of the skin and subcutaneous tissue",2009,1.7
"Australia","Male","Diseases of the skin and subcutaneous tissue",2008,2.5
"Australia","Male","Diseases of the skin and subcutaneous tissue",2007,2.1
"Australia","Male","Diseases of the skin and subcutaneous tissue",2006,2.2
"Australia","Male","Diseases of the skin and subcutaneous tissue",2004,2
"Australia","Male","Diseases of the skin and subcutaneous tissue",2003,1.8
"Australia","Male","Diseases of the skin and subcutaneous tissue",2002,2
"Australia","Male","Diseases of the skin and subcutaneous tissue",2001,1.9
"Australia","Male","Diseases of the skin and subcutaneous tissue",2000,1.7
"Australia","Male","Diseases of the skin and subcutaneous tissue",1999,2.2
"Australia","Male","Diseases of the skin and subcutaneous tissue",1998,1.9
"Australia","Male","Diseases of the skin and subcutaneous tissue",1997,1.8
"Australia","Male","Diseases of the skin and subcutaneous tissue",1996,1.4
"Australia","Male","Diseases of the skin and subcutaneous tissue",1995,2.2
"Australia","Male","Diseases of the skin and subcutaneous tissue",1994,1.9
"Australia","Male","Diseases of the skin and subcutaneous tissue",1993,1.7
"Australia","Male","Diseases of the skin and subcutaneous tissue",1992,1.5
"Australia","Male","Diseases of the skin and subcutaneous tissue",1991,1
"Australia","Male","Diseases of the skin and subcutaneous tissue",1990,1.6
"Australia","Male","Diseases of the skin and subcutaneous tissue",1989,1.6
"Australia","Male","Diseases of the skin and subcutaneous tissue",1988,1.4
"Australia","Male","Diseases of the skin and subcutaneous tissue",1987,0.9
"Australia","Male","Diseases of the skin and subcutaneous tissue",1986,1.3
"Australia","Male","Diseases of the skin and subcutaneous tissue",1985,1
"Australia","Male","Diseases of the skin and subcutaneous tissue",1984,1
"Australia","Male","Diseases of the skin and subcutaneous tissue",1983,1.2
"Australia","Male","Diseases of the skin and subcutaneous tissue",1982,0.7
"Australia","Male","Diseases of the skin and subcutaneous tissue",1981,0.8
"Australia","Male","Diseases of the skin and subcutaneous tissue",1980,0.9
"Australia","Male","Diseases of the skin and subcutaneous tissue",1979,0.5
"Australia","Male","Diseases of the skin and subcutaneous tissue",1978,1.2
"Australia","Male","Diseases of the skin and subcutaneous tissue",1977,1
"Australia","Male","Diseases of the skin and subcutaneous tissue",1976,1.3
"Australia","Male","Diseases of the skin and subcutaneous tissue",1975,1.1
"Australia","Male","Diseases of the skin and subcutaneous tissue",1974,0.8
"Australia","Male","Diseases of the skin and subcutaneous tissue",1973,1.1
"Australia","Male","Diseases of the skin and subcutaneous tissue",1972,1.3
"Australia","Male","Diseases of the skin and subcutaneous tissue",1971,0.9
"Australia","Male","Diseases of the skin and subcutaneous tissue",1970,1.5
"Australia","Male","Diseases of the skin and subcutaneous tissue",1969,1.7
"Australia","Male","Diseases of the skin and subcutaneous tissue",1968,1.3
"Australia","Male","Diseases of the skin and subcutaneous tissue",1967,0.5
"Australia","Male","Diseases of the skin and subcutaneous tissue",1966,0.5
"Australia","Male","Diseases of the skin and subcutaneous tissue",1965,0.3
"Australia","Male","Diseases of the skin and subcutaneous tissue",1964,1.2
"Australia","Male","Diseases of the skin and subcutaneous tissue",1963,0.7
"Australia","Male","Diseases of the skin and subcutaneous tissue",1962,0.7
"Australia","Male","Diseases of the skin and subcutaneous tissue",1961,1.3
"Australia","Male","Diseases of the skin and subcutaneous tissue",1960,1
"Australia","Male","Diseases of the skin and subcutaneous tissue",2022,2.9
"Australia","Male","Diseases of the skin and subcutaneous tissue",2021,2.6
"Australia","Male","Diseases of the skin and subcutaneous tissue",2020,2.3
"Australia","Female","Diseases of the skin and subcutaneous tissue",1961,1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1960,1
"Australia","Female","Diseases of the skin and subcutaneous tissue",2022,3
"Australia","Female","Diseases of the skin and subcutaneous tissue",2021,2.6
"Australia","Female","Diseases of the skin and subcutaneous tissue",2020,2.5
"Australia","Female","Diseases of the skin and subcutaneous tissue",2019,2.6
"Australia","Female","Diseases of the skin and subcutaneous tissue",2018,2.3
"Australia","Female","Diseases of the skin and subcutaneous tissue",2017,2.2
"Australia","Female","Diseases of the skin and subcutaneous tissue",2016,2.3
"Australia","Female","Diseases of the skin and subcutaneous tissue",2015,2.6
"Australia","Female","Diseases of the skin and subcutaneous tissue",2014,2.2
"Australia","Female","Diseases of the skin and subcutaneous tissue",2013,2
"Australia","Female","Diseases of the skin and subcutaneous tissue",2012,2.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",2011,2.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",2010,2.2
"Australia","Female","Diseases of the skin and subcutaneous tissue",2009,2.3
"Australia","Female","Diseases of the skin and subcutaneous tissue",2008,2
"Australia","Female","Diseases of the skin and subcutaneous tissue",2007,2
"Australia","Female","Diseases of the skin and subcutaneous tissue",2006,1.9
"Australia","Female","Diseases of the skin and subcutaneous tissue",2004,2.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",2003,2.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",2002,2.3
"Australia","Female","Diseases of the skin and subcutaneous tissue",2001,1.8
"Australia","Female","Diseases of the skin and subcutaneous tissue",2000,1.7
"Australia","Female","Diseases of the skin and subcutaneous tissue",1999,2.2
"Australia","Female","Diseases of the skin and subcutaneous tissue",1998,2.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1997,1.5
"Australia","Female","Diseases of the skin and subcutaneous tissue",1996,1.6
"Australia","Female","Diseases of the skin and subcutaneous tissue",1995,2.2
"Australia","Female","Diseases of the skin and subcutaneous tissue",1994,1.9
"Australia","Female","Diseases of the skin and subcutaneous tissue",1993,1.7
"Australia","Female","Diseases of the skin and subcutaneous tissue",1992,1.4
"Australia","Female","Diseases of the skin and subcutaneous tissue",1991,1.3
"Australia","Female","Diseases of the skin and subcutaneous tissue",1990,1.4
"Australia","Female","Diseases of the skin and subcutaneous tissue",1989,1.6
"Australia","Female","Diseases of the skin and subcutaneous tissue",1988,1.4
"Australia","Female","Diseases of the skin and subcutaneous tissue",1987,1.2
"Australia","Female","Diseases of the skin and subcutaneous tissue",1986,1.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1985,1.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1984,0.7
"Australia","Female","Diseases of the skin and subcutaneous tissue",1983,0.8
"Australia","Female","Diseases of the skin and subcutaneous tissue",1982,0.7
"Australia","Female","Diseases of the skin and subcutaneous tissue",1981,0.5
"Australia","Female","Diseases of the skin and subcutaneous tissue",1980,0.9
"Australia","Female","Diseases of the skin and subcutaneous tissue",1979,0.5
"Australia","Female","Diseases of the skin and subcutaneous tissue",1978,1.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1977,0.9
"Australia","Female","Diseases of the skin and subcutaneous tissue",1976,1.3
"Australia","Female","Diseases of the skin and subcutaneous tissue",1975,1.3
"Australia","Female","Diseases of the skin and subcutaneous tissue",1974,1.2
"Australia","Female","Diseases of the skin and subcutaneous tissue",1973,1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1972,1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1971,0.9
"Australia","Female","Diseases of the skin and subcutaneous tissue",1970,1.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1969,1.1
"Australia","Female","Diseases of the skin and subcutaneous tissue",1968,0.9
"Australia","Female","Diseases of the skin and subcutaneous tissue",1967,0.5
"Australia","Female","Diseases of the skin and subcutaneous tissue",1966,0.6
"Australia","Female","Diseases of the skin and subcutaneous tissue",1965,0.8
"Australia","Female","Diseases of the skin and subcutaneous tissue",1964,0.7
"Australia","Female","Diseases of the skin and subcutaneous tissue",1963,0.5
"Australia","Female","Diseases of the skin and subcutaneous tissue",1962,0.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",2017,0.8
"Austria","Total","Diseases of the skin and subcutaneous tissue",2016,0.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",2015,0.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",2014,0.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",2013,0.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",2012,0.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",2011,0.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",2010,0.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",2009,0.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",2008,0.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",2007,0.9
"Austria","Total","Diseases of the skin and subcutaneous tissue",2006,0.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",2005,0.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",2004,0.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",2003,0.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",2002,0.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",2001,0.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",2000,0.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1999,0.3
"Austria","Total","Diseases of the skin and subcutaneous tissue",1998,0.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1997,0.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",1996,0.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",1995,0.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1994,0.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",1993,0.8
"Austria","Total","Diseases of the skin and subcutaneous tissue",1992,0.9
"Austria","Total","Diseases of the skin and subcutaneous tissue",1991,0.8
"Austria","Total","Diseases of the skin and subcutaneous tissue",1990,1.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1989,0.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",1988,0.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",1987,0.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",1986,0.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1985,0.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",1984,0.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",1983,1
"Austria","Total","Diseases of the skin and subcutaneous tissue",1982,0.9
"Austria","Total","Diseases of the skin and subcutaneous tissue",1981,1.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",1980,1.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",1979,1.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1978,1.2
"Austria","Total","Diseases of the skin and subcutaneous tissue",1977,1.2
"Austria","Total","Diseases of the skin and subcutaneous tissue",1976,1.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",1975,1.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",1974,1.5
"Austria","Total","Diseases of the skin and subcutaneous tissue",1973,1.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",1972,1.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1971,2.3
"Austria","Total","Diseases of the skin and subcutaneous tissue",1970,2.3
"Austria","Total","Diseases of the skin and subcutaneous tissue",1969,2.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1968,1.1
"Austria","Total","Diseases of the skin and subcutaneous tissue",1967,0.7
"Austria","Total","Diseases of the skin and subcutaneous tissue",1966,1.2
"Austria","Total","Diseases of the skin and subcutaneous tissue",1965,1.3
"Austria","Total","Diseases of the skin and subcutaneous tissue",1964,1.3
"Austria","Total","Diseases of the skin and subcutaneous tissue",1963,1.2
"Austria","Total","Diseases of the skin and subcutaneous tissue",1962,1.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",1961,1.3
"Austria","Total","Diseases of the skin and subcutaneous tissue",1960,1.4
"Austria","Total","Diseases of the skin and subcutaneous tissue",2021,0.8
"Austria","Total","Diseases of the skin and subcutaneous tissue",2020,0.6
"Austria","Total","Diseases of the skin and subcutaneous tissue",2019,0.9
"Austria","Total","Diseases of the skin and subcutaneous tissue",2018,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",1991,1
"Austria","Female","Diseases of the skin and subcutaneous tissue",1990,1.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",1989,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",1988,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",1987,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",1986,0.5
"Austria","Female","Diseases of the skin and subcutaneous tissue",1985,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",1984,0.5
"Austria","Female","Diseases of the skin and subcutaneous tissue",1983,1
"Austria","Female","Diseases of the skin and subcutaneous tissue",1982,1
"Austria","Female","Diseases of the skin and subcutaneous tissue",1981,1.9
"Austria","Female","Diseases of the skin and subcutaneous tissue",1980,1.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",1979,1.2
"Austria","Female","Diseases of the skin and subcutaneous tissue",1978,1.4
"Austria","Female","Diseases of the skin and subcutaneous tissue",1977,1.2
"Austria","Female","Diseases of the skin and subcutaneous tissue",1976,1.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",1975,1.2
"Austria","Female","Diseases of the skin and subcutaneous tissue",1974,1.4
"Austria","Female","Diseases of the skin and subcutaneous tissue",1973,1.8
"Austria","Female","Diseases of the skin and subcutaneous tissue",1972,1.4
"Austria","Female","Diseases of the skin and subcutaneous tissue",1971,2.4
"Austria","Female","Diseases of the skin and subcutaneous tissue",1970,2.5
"Austria","Female","Diseases of the skin and subcutaneous tissue",1969,2.3
"Austria","Female","Diseases of the skin and subcutaneous tissue",1968,0.9
"Austria","Female","Diseases of the skin and subcutaneous tissue",1967,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",1966,1.2
"Austria","Female","Diseases of the skin and subcutaneous tissue",1965,1.2
"Austria","Female","Diseases of the skin and subcutaneous tissue",1964,1.1
"Austria","Female","Diseases of the skin and subcutaneous tissue",1963,1
"Austria","Female","Diseases of the skin and subcutaneous tissue",1962,1.2
"Austria","Female","Diseases of the skin and subcutaneous tissue",1961,1.1
"Austria","Female","Diseases of the skin and subcutaneous tissue",1960,1.3
"Austria","Female","Diseases of the skin and subcutaneous tissue",2021,0.9
"Austria","Female","Diseases of the skin and subcutaneous tissue",2020,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",2019,0.9
"Austria","Female","Diseases of the skin and subcutaneous tissue",2018,0.8
"Austria","Female","Diseases of the skin and subcutaneous tissue",2017,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",2016,0.8
"Austria","Female","Diseases of the skin and subcutaneous tissue",2015,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",2014,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",2013,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",2012,0.9
"Austria","Female","Diseases of the skin and subcutaneous tissue",2011,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",2010,0.8
"Austria","Female","Diseases of the skin and subcutaneous tissue",2009,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",2008,0.8
"Austria","Female","Diseases of the skin and subcutaneous tissue",2007,1
"Austria","Female","Diseases of the skin and subcutaneous tissue",2006,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",2005,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",2004,0.5
"Austria","Female","Diseases of the skin and subcutaneous tissue",2003,0.5
"Austria","Female","Diseases of the skin and subcutaneous tissue",2002,0.8
"Austria","Female","Diseases of the skin and subcutaneous tissue",2001,0.4
"Austria","Female","Diseases of the skin and subcutaneous tissue",2000,0.4
"Austria","Female","Diseases of the skin and subcutaneous tissue",1999,0.4
"Austria","Female","Diseases of the skin and subcutaneous tissue",1998,0.5
"Austria","Female","Diseases of the skin and subcutaneous tissue",1997,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",1996,0.4
"Austria","Female","Diseases of the skin and subcutaneous tissue",1995,0.6
"Austria","Female","Diseases of the skin and subcutaneous tissue",1994,0.7
"Austria","Female","Diseases of the skin and subcutaneous tissue",1993,1
"Austria","Female","Diseases of the skin and subcutaneous tissue",1992,1
"Austria","Male","Diseases of the skin and subcutaneous tissue",1990,0.8
"Austria","Male","Diseases of the skin and subcutaneous tissue",1989,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",1988,0.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",1987,0.9
"Austria","Male","Diseases of the skin and subcutaneous tissue",1986,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",1985,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",1984,0.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",1983,0.9
"Austria","Male","Diseases of the skin and subcutaneous tissue",1982,0.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",1981,0.8
"Austria","Male","Diseases of the skin and subcutaneous tissue",1980,1.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",1979,1.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",1978,0.8
"Austria","Male","Diseases of the skin and subcutaneous tissue",1977,1
"Austria","Male","Diseases of the skin and subcutaneous tissue",1976,1.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",1975,1.9
"Austria","Male","Diseases of the skin and subcutaneous tissue",1974,1.7
"Austria","Male","Diseases of the skin and subcutaneous tissue",1973,1.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",1972,1.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",1971,1.9
"Austria","Male","Diseases of the skin and subcutaneous tissue",1970,1.9
"Austria","Male","Diseases of the skin and subcutaneous tissue",1969,2.7
"Austria","Male","Diseases of the skin and subcutaneous tissue",1968,1.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",1967,0.8
"Austria","Male","Diseases of the skin and subcutaneous tissue",1966,1.1
"Austria","Male","Diseases of the skin and subcutaneous tissue",1965,1.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",1964,1.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",1963,1.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",1962,1.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",1961,1.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",1960,1.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",2021,0.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",2020,0.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",2019,0.7
"Austria","Male","Diseases of the skin and subcutaneous tissue",2018,0.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",2017,0.8
"Austria","Male","Diseases of the skin and subcutaneous tissue",2016,0.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",2015,0.3
"Austria","Male","Diseases of the skin and subcutaneous tissue",2014,0.3
"Austria","Male","Diseases of the skin and subcutaneous tissue",2013,0.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",2012,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",2011,0.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",2010,0.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",2009,0.6
"Austria","Male","Diseases of the skin and subcutaneous tissue",2008,0.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",2007,0.8
"Austria","Male","Diseases of the skin and subcutaneous tissue",2006,0.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",2005,0.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",2004,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",2003,0.3
"Austria","Male","Diseases of the skin and subcutaneous tissue",2002,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",2001,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",2000,0.3
"Austria","Male","Diseases of the skin and subcutaneous tissue",1999,0.1
"Austria","Male","Diseases of the skin and subcutaneous tissue",1998,0.2
"Austria","Male","Diseases of the skin and subcutaneous tissue",1997,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",1996,0.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",1995,0.3
"Austria","Male","Diseases of the skin and subcutaneous tissue",1994,0.4
"Austria","Male","Diseases of the skin and subcutaneous tissue",1993,0.5
"Austria","Male","Diseases of the skin and subcutaneous tissue",1992,0.8
"Austria","Male","Diseases of the skin and subcutaneous tissue",1991,0.3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2020,2.5
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2019,2.5
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2018,2.4
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2017,2.7
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2016,2.3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2015,2.3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2014,2.4
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2013,2.3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2012,2.3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2011,2.4
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2010,2.3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2009,3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2008,2.7
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2007,3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2006,3.4
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2005,4.1
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2004,4.6
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2003,5.3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2002,4.5
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2001,4.8
"Belgium","Female","Diseases of the skin and subcutaneous tissue",2000,5.1
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1999,3.5
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1998,3.5
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1997,5.1
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1996,5.5
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1995,5.8
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1994,6.1
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1993,5.9
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1992,6.5
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1991,6.2
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1990,6.6
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1989,6.2
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1988,5.7
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1987,5.3
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1986,5.5
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1985,5.1
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1984,4.4
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1983,4.1
"Belgium","Female","Diseases of the skin and subcutaneous tissue",1982,3.2
